"","Index","Angle","Antenna","Background","Code","GPSdate","GPStime","Strength","TowerID","TagID","AnimalID","uniqueID","longitude","latitude","X","Y","BadPoint","Var_X","Var_Y","Cov_XY","AngleDiff","Date","Time"
"351",0,246,2,0,"0.25,0.2,0.17","03_06_23","1:04:30",32,"TowerW13",476,"WF051806","WF051806-03_06_23-1",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"352",0,246,2,0,"0.25,0.2,0.17","03_06_23","1:57:03",31,"TowerW13",476,"WF051806","WF051806-03_06_23-1",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"353",0,246,2,0,"0.25,0.2,0.17","03_06_23","2:04:28",31,"TowerW13",476,"WF051806","WF051806-03_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"354",0,246,2,0,"0.25,0.2,0.17","03_06_23","2:18:04",31,"TowerW13",476,"WF051806","WF051806-03_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"355",0,246,2,0,"0.25,0.2,0.17","03_06_23","2:32:55",32,"TowerW13",476,"WF051806","WF051806-03_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"356",0,246,2,0,"0.25,0.2,0.17","03_06_23","2:48:59",31,"TowerW13",476,"WF051806","WF051806-03_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"357",0,246,2,0,"0.25,0.2,0.17","03_06_23","2:51:26",32,"TowerW13",476,"WF051806","WF051806-03_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"358",0,246,2,0,"0.25,0.2,0.17","03_06_23","2:55:47",31,"TowerW13",476,"WF051806","WF051806-03_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"359",0,246,2,0,"0.25,0.2,0.17","03_06_23","3:18:03",31,"TowerW13",476,"WF051806","WF051806-03_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"360",0,246,2,0,"0.25,0.2,0.17","03_06_23","3:48:21",32,"TowerW13",476,"WF051806","WF051806-03_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"361",0,246,2,0,"0.25,0.2,0.17","03_06_23","4:09:23",31,"TowerW13",476,"WF051806","WF051806-03_06_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"362",0,246,2,0,"0.25,0.2,0.17","03_06_23","4:35:47",31,"TowerW13",476,"WF051806","WF051806-03_06_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"363",0,246,2,0,"0.25,0.2,0.17","03_06_23","4:44:25",31,"TowerW13",476,"WF051806","WF051806-03_06_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"364",0,246,2,0,"0.25,0.2,0.17","03_06_23","4:45:02",32,"TowerW13",476,"WF051806","WF051806-03_06_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"365",0,246,2,0,"0.25,0.2,0.17","03_06_23","5:03:38",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"366",0,246,2,0,"0.25,0.2,0.17","03_06_23","5:06:41",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"367",0,246,2,0,"0.25,0.2,0.17","03_06_23","5:14:43",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"368",0,246,2,0,"0.25,0.2,0.17","03_06_23","5:25:54",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"369",0,246,2,0,"0.25,0.2,0.17","03_06_23","5:38:56",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"370",0,246,2,0,"0.25,0.2,0.17","03_06_23","5:45:43",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"371",0,246,2,0,"0.25,0.2,0.17","03_06_23","5:46:20",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"372",0,246,2,0,"0.25,0.2,0.17","03_06_23","5:52:31",31,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"373",0,246,2,0,"0.25,0.2,0.17","03_06_23","5:53:46",32,"TowerW13",476,"WF051806","WF051806-03_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"374",0,246,2,0,"0.25,0.2,0.17","03_06_23","6:10:26",31,"TowerW13",476,"WF051806","WF051806-03_06_23-6",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"375",0,246,2,0,"0.25,0.2,0.17","03_06_23","7:31:19",31,"TowerW13",476,"WF051806","WF051806-03_06_23-7",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"376",0,246,2,0,"0.25,0.2,0.17","03_06_23","7:31:56",31,"TowerW13",476,"WF051806","WF051806-03_06_23-7",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"377",0,246,2,0,"0.25,0.2,0.17","03_06_23","7:43:36",31,"TowerW13",476,"WF051806","WF051806-03_06_23-7",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"378",0,246,2,0,"0.25,0.2,0.17","03_06_23","8:47:21",32,"TowerW13",476,"WF051806","WF051806-03_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"379",0,246,2,0,"0.25,0.2,0.17","03_06_23","9:48:11",31,"TowerW13",476,"WF051806","WF051806-03_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"380",0,246,2,0,"0.25,0.2,0.17","03_06_23","10:03:45",31,"TowerW13",476,"WF051806","WF051806-03_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"381",0,246,2,0,"0.25,0.2,0.17","03_06_23","10:24:48",31,"TowerW13",476,"WF051806","WF051806-03_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"382",0,246,2,0,"0.25,0.2,0.17","03_06_23","10:35:59",31,"TowerW13",476,"WF051806","WF051806-03_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"383",0,246,2,0,"0.25,0.2,0.17","03_06_23","11:27:12",32,"TowerW13",476,"WF051806","WF051806-03_06_23-11",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"384",0,246,2,0,"0.25,0.2,0.17","03_06_23","11:36:21",32,"TowerW13",476,"WF051806","WF051806-03_06_23-11",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"385",0,246,2,0,"0.25,0.2,0.17","03_06_23","11:59:26",32,"TowerW13",476,"WF051806","WF051806-03_06_23-11",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"386",0,246,2,0,"0.25,0.2,0.17","03_06_23","12:26:57",31,"TowerW13",476,"WF051806","WF051806-03_06_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"387",0,246,2,0,"0.25,0.2,0.17","03_06_23","13:28:15",32,"TowerW13",476,"WF051806","WF051806-03_06_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"388",0,246,2,0,"0.25,0.2,0.17","03_06_23","14:37:06",31,"TowerW13",476,"WF051806","WF051806-03_06_23-14",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"389",0,246,2,0,"0.25,0.2,0.17","03_06_23","14:50:15",31,"TowerW13",476,"WF051806","WF051806-03_06_23-14",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"390",0,246,2,0,"0.25,0.2,0.17","03_06_23","15:10:26",31,"TowerW13",476,"WF051806","WF051806-03_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"391",0,246,2,0,"0.25,0.2,0.17","03_06_23","15:52:03",32,"TowerW13",476,"WF051806","WF051806-03_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"392",0,246,2,0,"0.25,0.2,0.17","03_06_23","15:55:20",31,"TowerW13",476,"WF051806","WF051806-03_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"393",0,246,2,0,"0.25,0.2,0.17","03_06_23","16:04:13",31,"TowerW13",476,"WF051806","WF051806-03_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"394",0,246,2,0,"0.25,0.2,0.17","03_06_23","16:41:55",33,"TowerW13",476,"WF051806","WF051806-03_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"395",0,246,2,0,"0.25,0.2,0.17","03_06_23","16:45:41",32,"TowerW13",476,"WF051806","WF051806-03_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"396",0,246,2,0,"0.25,0.2,0.17","03_06_23","16:59:11",31,"TowerW13",476,"WF051806","WF051806-03_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"397",0,246,2,0,"0.25,0.2,0.17","03_06_23","16:59:55",31,"TowerW13",476,"WF051806","WF051806-03_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"398",0,246,2,0,"0.25,0.2,0.17","03_06_23","17:00:40",32,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"399",0,246,2,0,"0.25,0.2,0.17","03_06_23","17:10:59",32,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"400",0,246,2,0,"0.25,0.2,0.17","03_06_23","17:37:08",31,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"401",0,246,2,0,"0.25,0.2,0.17","03_06_23","17:39:57",33,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"402",0,246,2,0,"0.25,0.2,0.17","03_06_23","17:53:56",32,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"403",0,246,2,0,"0.25,0.2,0.17","03_06_23","17:58:47",32,"TowerW13",476,"WF051806","WF051806-03_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"404",0,246,2,0,"0.25,0.2,0.17","03_06_23","18:00:52",32,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"405",0,246,2,0,"0.25,0.2,0.17","03_06_23","18:05:00",31,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"406",0,246,2,0,"0.25,0.2,0.17","03_06_23","18:06:21",31,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"407",0,246,2,0,"0.25,0.2,0.17","03_06_23","18:09:46",32,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"408",0,246,2,0,"0.25,0.2,0.17","03_06_23","18:28:50",32,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"409",0,246,2,0,"0.25,0.2,0.17","03_06_23","18:31:24",32,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"410",0,246,2,0,"0.25,0.2,0.17","03_06_23","18:37:58",32,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"411",0,246,2,0,"0.25,0.2,0.17","03_06_23","18:39:55",33,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"412",0,246,2,0,"0.25,0.2,0.17","03_06_23","18:59:16",32,"TowerW13",476,"WF051806","WF051806-03_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"413",0,246,2,0,"0.25,0.2,0.17","03_06_23","19:01:49",32,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"414",0,246,2,0,"0.25,0.2,0.17","03_06_23","19:06:55",32,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"415",0,246,2,0,"0.25,0.2,0.17","03_06_23","19:10:42",31,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"416",0,246,2,0,"0.25,0.2,0.17","03_06_23","19:13:50",31,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"417",0,246,2,0,"0.25,0.2,0.17","03_06_23","19:17:36",31,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"418",0,246,2,0,"0.25,0.2,0.17","03_06_23","19:29:48",31,"TowerW13",476,"WF051806","WF051806-03_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"419",0,246,2,0,"0.25,0.2,0.17","03_06_23","20:09:43",32,"TowerW13",476,"WF051806","WF051806-03_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"420",0,246,2,0,"0.25,0.2,0.17","03_06_23","20:15:24",31,"TowerW13",476,"WF051806","WF051806-03_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"421",0,246,2,0,"0.25,0.2,0.17","03_06_23","20:40:57",32,"TowerW13",476,"WF051806","WF051806-03_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"422",0,246,2,0,"0.25,0.2,0.17","03_06_23","21:11:59",32,"TowerW13",476,"WF051806","WF051806-03_06_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"423",0,246,2,0,"0.25,0.2,0.17","03_06_23","21:31:41",32,"TowerW13",476,"WF051806","WF051806-03_06_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"424",0,246,2,0,"0.25,0.2,0.17","03_06_23","21:32:18",31,"TowerW13",476,"WF051806","WF051806-03_06_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"425",0,246,2,0,"0.25,0.2,0.17","03_06_23","21:56:22",31,"TowerW13",476,"WF051806","WF051806-03_06_23-21",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"426",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:33:35",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"427",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:34:49",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"428",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:36:02",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"429",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:36:39",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"430",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:38:28",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"431",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:39:05",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"432",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:39:42",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"433",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:40:18",31,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"434",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:52:42",31,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"435",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:55:09",32,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"436",0,246,2,0,"0.25,0.2,0.17","03_06_23","22:56:22",31,"TowerW13",476,"WF051806","WF051806-03_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"437",1,246,2,0,"0.25,0.2,0.17","03_06_23","23:33:26",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"438",0,246,2,0,"0.25,0.2,0.17","03_06_23","23:35:16",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"439",0,246,2,0,"0.25,0.2,0.17","03_06_23","23:35:53",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"440",0,246,2,0,"0.25,0.2,0.17","03_06_23","23:38:20",32,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"441",0,246,2,0,"0.25,0.2,0.17","03_06_23","23:38:57",32,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"442",0,246,2,0,"0.25,0.2,0.17","03_06_23","23:43:54",32,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"443",0,246,2,0,"0.25,0.2,0.17","03_06_23","23:45:08",32,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"444",0,246,2,0,"0.25,0.2,0.17","03_06_23","23:46:21",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"445",0,246,2,0,"0.25,0.2,0.17","03_06_23","23:53:46",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"446",0,246,2,0,"0.25,0.2,0.17","03_06_23","23:54:23",31,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"447",0,246,2,0,"0.25,0.2,0.17","03_06_23","23:55:36",32,"TowerW13",476,"WF051806","WF051806-03_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"448",0,246,2,0,"0.25,0.2,0.17","04_06_23","0:13:28",31,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"449",0,246,2,0,"0.25,0.2,0.17","04_06_23","0:32:57",32,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"450",0,246,2,0,"0.25,0.2,0.17","04_06_23","0:54:35",32,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"451",0,246,2,0,"0.25,0.2,0.17","04_06_23","0:55:12",31,"TowerW13",476,"WF051806","WF051806-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"452",0,246,2,0,"0.25,0.2,0.17","04_06_23","1:02:37",33,"TowerW13",476,"WF051806","WF051806-04_06_23-1",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"453",0,246,2,0,"0.25,0.2,0.17","04_06_23","1:03:14",31,"TowerW13",476,"WF051806","WF051806-04_06_23-1",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"454",0,246,2,0,"0.25,0.2,0.17","04_06_23","1:04:26",32,"TowerW13",476,"WF051806","WF051806-04_06_23-1",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"455",0,246,2,0,"0.25,0.2,0.17","04_06_23","3:05:07",31,"TowerW13",476,"WF051806","WF051806-04_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"456",0,246,2,0,"0.25,0.2,0.17","04_06_23","3:15:34",31,"TowerW13",476,"WF051806","WF051806-04_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"457",0,246,2,0,"0.25,0.2,0.17","04_06_23","3:16:11",32,"TowerW13",476,"WF051806","WF051806-04_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"458",0,246,2,0,"0.25,0.2,0.17","04_06_23","3:16:49",32,"TowerW13",476,"WF051806","WF051806-04_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"459",0,64,3,0,"0.25,0.2,0.17","17_05_23","12:01:10",35,"TowerR07",476,"WF051806","WF051806-17_05_23-12",1286418.28707702,540797.821236682,1286418.28707702,540797.821236682,NA,NA,NA,NA,NA,NA,NA
"460",0,246,2,0,"0.25,0.21,0.17","31_05_23","10:24:46",32,"TowerW13",476,"WF051806","WF051806-31_05_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"461",0,246,2,0,"0.25,0.21,0.17","31_05_23","10:39:22",31,"TowerW13",476,"WF051806","WF051806-31_05_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"462",1,246,2,0,"0.25,0.21,0.17","31_05_23","10:54:56",32,"TowerW13",476,"WF051806","WF051806-31_05_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"463",0,246,2,0,"0.25,0.21,0.17","31_05_23","12:13:33",31,"TowerW13",476,"WF051806","WF051806-31_05_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"464",0,246,2,0,"0.25,0.21,0.17","31_05_23","12:15:51",32,"TowerW13",476,"WF051806","WF051806-31_05_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"465",13,246,2,0,"0.25,0.21,0.17","31_05_23","12:23:53",31,"TowerW13",476,"WF051806","WF051806-31_05_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"466",0,246,2,0,"0.25,0.21,0.17","31_05_23","12:31:53",31,"TowerW13",476,"WF051806","WF051806-31_05_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"467",0,246,2,0,"0.25,0.21,0.17","31_05_23","12:35:19",31,"TowerW13",476,"WF051806","WF051806-31_05_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"468",0,246,2,0,"0.25,0.21,0.17","31_05_23","13:00:43",31,"TowerW13",476,"WF051806","WF051806-31_05_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
